Time start of stage ,Shear induced PWP,Axial strain,Vol strain,Induced PWP,p',q,e,Soil Classification,Soil Properties,Test Classification,Test Properties
27270,127.05600000000004,0.05053995045247038,0,127.05600000000004,37.42666680585837,43.79114267698988,0.8239341592508584,PSD,silt,PSD,silt
27300,127.11699999999996,0.050584058045592545,0,127.11699999999996,37.50904531973692,44.2212782186253,0.8239341592508584,Density,loose,Density,loose
27330,126.87200000000007,0.050642868169755426,0,126.87200000000007,37.60887674893718,43.7857725062264,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
27360,126.99399999999991,0.050716380824959016,0,126.99399999999991,37.62972372799078,44.21431344338674,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
27390,126.99399999999991,0.05076048841808117,0,126.99399999999991,37.62894986407539,44.211991851640555,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
27420,127.11699999999996,0.05081929854224404,0,127.11699999999996,37.504918045521485,44.20889639597899,0.8239341592508584,Density,dense,Density,dense
27450,126.99399999999991,0.05087810866640692,0,126.99399999999991,37.48278519026039,43.77349783019556,0.8239341592508584,PSD,silt,PSD,silt
27480,126.75,0.05092221625952908,0,126.75,37.72601802300838,43.77119632843979,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
27510,127.17800000000011,0.0509883776492123,0,127.17800000000011,37.29686727213038,43.767744075806114,0.8239341592508584,PSD,clay,PSD,clay
27540,127.11699999999996,0.051047187773375184,0,127.11699999999996,37.35684438246128,43.7646754067984,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
27570,126.87200000000007,0.05110599789753805,0,126.87200000000007,37.74488793007131,44.193806049628805,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
27600,127.05600000000004,0.05116480802170093,0,127.05600000000004,37.41579860312274,43.75853806878299,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
27630,126.93299999999999,0.0512236181458638,0,126.93299999999999,37.53777571345355,43.755469399775286,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
27660,126.75,0.051267725738985956,0,126.75,37.72000854620162,43.753167898019505,0.8239341592508584,PSD,clay,PSD,clay
27690,126.87200000000007,0.051326535863148844,0,126.87200000000007,37.596985656532304,43.75009922901179,0.8239341592508584,PSD,silt,PSD,silt
27720,127.11699999999996,0.05138534598731171,0,127.11699999999996,37.35096276686318,43.74703056000408,0.8239341592508584,Density,dense,Density,dense
27750,127.05600000000004,0.05144415611147459,0,127.05600000000004,37.41093987719387,43.74396189099638,0.8239341592508584,Density,dense,Density,dense
27780,126.99399999999991,0.05150296623563746,0,126.99399999999991,37.47191698752476,43.74089322198868,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
27810,127.05600000000004,0.0515691276253207,0,127.05600000000004,37.408766236646734,43.737440969355,0.8239341592508584,Density,loose,Density,loose
27840,127.423,0.05162793774948358,0,127.423,37.04074334697754,43.73437230034729,0.8239341592508584,PSD,silt,PSD,silt
27870,126.93299999999999,0.05167204534260572,0,126.93299999999999,37.52997617972563,43.73207079859152,0.8239341592508584,PSD,sand,PSD,sand
27900,127.11699999999996,0.0517308554667686,0,127.11699999999996,37.344953290056424,43.72900212958381,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
27930,127.3610000000001,0.05178966559093147,0,127.3610000000001,37.099930400387045,43.725933460576094,0.8239341592508584,Density,loose,Density,loose
27960,126.99399999999991,0.05184847571509435,0,126.99399999999991,37.465907510718,43.7228647915684,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
27990,127.23900000000003,0.05190728583925722,0,127.23900000000003,37.21988462104864,43.71979612256069,0.8239341592508584,Density,loose,Density,loose
28020,127.3610000000001,0.051951393432379374,0,127.3610000000001,37.09711745379664,43.7174946208049,0.8239341592508584,PSD,clay,PSD,clay
28050,127.23900000000003,0.052010203556542255,0,127.23900000000003,37.218094564127476,43.714425951797196,0.8239341592508584,Density,loose,Density,loose
28080,127.29999999999995,0.05205431114966442,0,127.29999999999995,37.0124049378608,43.28035707299694,0.8239341592508584,PSD,sand,PSD,sand
28110,127.29999999999995,0.052113121273827286,0,127.29999999999995,37.15530450720639,43.709055781033705,0.8239341592508584,Density,loose,Density,loose
28140,127.23900000000003,0.05219398519455124,0,127.23900000000003,37.21489803391112,43.70483636114811,0.8239341592508584,PSD,silt,PSD,silt
28170,127.423,0.05223809278767339,0,127.423,36.88623631040884,43.27085119064119,0.8239341592508584,PSD,sand,PSD,sand
28200,127.48399999999992,0.05229690291183627,0,127.48399999999992,36.82422234962431,43.26780930828735,0.8239341592508584,PSD,silt,PSD,silt
28230,127.606,0.05235571303599914,0,127.606,36.701208388839625,43.26476742593351,0.8239341592508584,Density,dense,Density,dense
28260,127.423,0.052399820629121296,0,127.423,36.88344791825116,43.26248601416813,0.8239341592508584,PSD,clay,PSD,clay
28290,127.29999999999995,0.05245863075328418,0,127.29999999999995,37.005433957466586,43.25944413181429,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
28320,127.29999999999995,0.052502738346406334,0,127.29999999999995,37.004673486878126,43.25716272004891,0.8239341592508584,Density,dense,Density,dense
28350,127.29999999999995,0.0525615484705692,0,127.29999999999995,37.00365952609352,43.25412083769509,0.8239341592508584,PSD,silt,PSD,silt
28380,127.423,0.05262035859473208,0,127.423,36.879645565308856,43.25107895534124,0.8239341592508584,Density,dense,Density,dense
28410,127.3610000000001,0.05267916871889495,0,127.3610000000001,36.94063160452414,43.2480370729874,0.8239341592508584,PSD,sand,PSD,sand
28440,127.97299999999996,0.052723276312017106,0,127.97299999999996,36.32787113393583,43.24575566122202,0.8239341592508584,Density,loose,Density,loose
28470,127.54500000000007,0.05278208643617998,0,127.54500000000007,36.60145774481231,42.7825154938518,0.8239341592508584,PSD,sand,PSD,sand
28500,127.29999999999995,0.05284824782586321,0,127.29999999999995,36.99871646726853,43.239291661220115,0.8239341592508584,Density,loose,Density,loose
28530,127.23900000000003,0.05289235541898537,0,127.23900000000003,36.90557442611044,42.7768655377461,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
28560,127.48399999999992,0.05295116554314825,0,127.48399999999992,36.65956998946954,42.77385222782305,0.8239341592508584,PSD,sand,PSD,sand
28590,127.48399999999992,0.053009975667311124,0,127.48399999999992,36.81192807511088,43.23092648474706,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
28620,127.3610000000001,0.053068785791474005,0,127.3610000000001,36.93391411432608,43.22788460239322,0.8239341592508584,Density,dense,Density,dense
28650,127.54500000000007,0.05312759591563687,0,127.54500000000007,36.59555667954634,42.764812298053904,0.8239341592508584,PSD,sand,PSD,sand
28680,127.54500000000007,0.05317170350875903,0,127.54500000000007,36.59480335206558,42.762552315611636,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
28710,127.54500000000007,0.05323051363292191,0,127.54500000000007,36.59379891542457,42.75953900568859,0.8239341592508584,PSD,clay,PSD,clay
28740,127.606,0.05327462122604405,0,127.606,36.53204558794388,42.757279023246284,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
28770,127.606,0.053333431350206933,0,127.606,36.531041151302865,42.75426571332325,0.8239341592508584,PSD,silt,PSD,silt
28800,127.423,0.0533922414743698,0,127.423,36.71303671466184,42.75125240340019,0.8239341592508584,Density,dense,Density,dense
28830,127.3610000000001,0.05344370033301233,0,127.3610000000001,36.77415783260086,42.74861575721754,0.8239341592508584,PSD,sand,PSD,sand
28860,127.48399999999992,0.0535025104571752,0,127.48399999999992,36.650153395960025,42.7456024472945,0.8239341592508584,Density,dense,Density,dense
28890,127.72800000000007,0.053546618050297354,0,127.72800000000007,36.40540006847912,42.74334246485221,0.8239341592508584,Density,dense,Density,dense
28920,127.54500000000007,0.05359072564341951,0,127.54500000000007,36.587646740998345,42.74108248240992,0.8239341592508584,PSD,clay,PSD,clay
28950,127.66699999999992,0.05364953576758238,0,127.66699999999992,36.46464230435749,42.73806917248689,0.8239341592508584,Density,loose,Density,loose
28980,125.894,0.053723048422785975,0,125.894,37.23638675855613,42.734302535083074,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
29010,127.606,0.053781858546948856,0,127.606,36.52338232191513,42.73128922516003,0.8239341592508584,PSD,silt,PSD,silt
29040,127.91200000000003,0.05384066867111172,0,127.91200000000003,36.21637788527407,42.72827591523698,0.8239341592508584,Density,dense,Density,dense
29070,127.72800000000007,0.05388477626423388,0,127.72800000000007,36.39962455779328,42.7260159327947,0.8239341592508584,Density,dense,Density,dense
29100,127.66699999999992,0.05394358638839676,0,127.66699999999992,36.45962012115242,42.723002622871654,0.8239341592508584,Density,loose,Density,loose
29130,127.91200000000003,0.05400239651255963,0,127.91200000000003,36.213615684511275,42.719989312948606,0.8239341592508584,PSD,silt,PSD,silt
29160,127.84999999999991,0.05405385537120214,0,127.84999999999991,36.27473680245052,42.71735266676595,0.8239341592508584,PSD,silt,PSD,silt
29190,127.84999999999991,0.054112665495365024,0,127.84999999999991,36.2737323658095,42.7143393568429,0.8239341592508584,PSD,sand,PSD,sand
29220,128.0340000000001,0.05417147561952789,0,128.0340000000001,36.08872792916829,42.71132604691986,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
29250,128.33999999999992,0.05421558321265005,0,128.33999999999992,35.638380279182776,42.27828309696275,0.8239341592508584,Density,dense,Density,dense
29280,128.09500000000003,0.05427439333681293,0,128.09500000000003,36.025970165046594,42.70605275455452,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
29310,128.09500000000003,0.054333203460975796,0,128.09500000000003,36.02496572840557,42.703039444631465,0.8239341592508584,Density,loose,Density,loose
29340,128.2170000000001,0.05439201358513868,0,128.2170000000001,35.901961291764486,42.70002613470843,0.8239341592508584,Density,dense,Density,dense
29370,127.97299999999996,0.054436121178260834,0,127.97299999999996,36.14520796428388,42.697766152266155,0.8239341592508584,Density,dense,Density,dense
29400,128.0340000000001,0.05450963383346443,0,128.0340000000001,36.082952418482456,42.69399951486234,0.8239341592508584,PSD,clay,PSD,clay
29430,128.27800000000002,0.05455374142658659,0,128.27800000000002,35.69465610958343,42.261110588164996,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
29460,128.40100000000007,0.054612551550749455,0,128.40100000000007,35.57066060182698,42.25812406489582,0.8239341592508584,Density,dense,Density,dense
29490,128.09500000000003,0.05465665914387161,0,128.09500000000003,35.87591397100973,42.255884172443935,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
29520,128.27800000000002,0.05472282053355485,0,128.27800000000002,35.691794024783796,42.25252433376612,0.8239341592508584,PSD,clay,PSD,clay
29550,128.33999999999992,0.05478163065771772,0,128.33999999999992,35.77230689901794,42.68006295646825,0.8239341592508584,PSD,clay,PSD,clay
29580,128.27800000000002,0.054825738250839876,0,128.27800000000002,35.69005188621011,42.24729791804505,0.8239341592508584,Density,dense,Density,dense
29610,128.462,0.054884548375002756,0,128.462,35.50505637845375,42.24431139477587,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
29640,128.15599999999995,0.05492865596812491,0,128.15599999999995,35.810309747636495,42.242071502324,0.8239341592508584,PSD,sand,PSD,sand
29670,128.0340000000001,0.05498746609228778,0,128.0340000000001,35.931314239879946,42.239084979054816,0.8239341592508584,Density,loose,Density,loose
29700,128.2170000000001,0.05503157368540994,0,128.2170000000001,35.747567609062656,42.23684508660293,0.8239341592508584,PSD,clay,PSD,clay
29730,128.0340000000001,0.055090383809572804,0,128.0340000000001,35.929572101306256,42.233858563333754,0.8239341592508584,PSD,sand,PSD,sand
29760,128.0340000000001,0.05513449140269497,0,128.0340000000001,35.92882547048897,42.23161867088187,0.8239341592508584,PSD,sand,PSD,sand
29790,127.97299999999996,0.05520800405789856,0,127.97299999999996,35.988581085793626,42.22788551679541,0.8239341592508584,Density,loose,Density,loose
29820,128.09500000000003,0.055252111651020716,0,128.09500000000003,35.86583445497626,42.22564562434352,0.8239341592508584,PSD,silt,PSD,silt
29850,128.2170000000001,0.05531827304070395,0,128.2170000000001,35.74271450875025,42.22228578566569,0.8239341592508584,PSD,silt,PSD,silt
29880,128.33999999999992,0.055362380633826105,0,128.33999999999992,35.61896787793313,42.2200458932138,0.8239341592508584,Density,dense,Density,dense
29910,128.27800000000002,0.0554358932890297,0,128.27800000000002,35.67972349323754,42.21631273912733,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
29940,128.27800000000002,0.05548000088215186,0,128.27800000000002,35.67897686242025,42.21407284667546,0.8239341592508584,Density,dense,Density,dense
29970,128.2170000000001,0.05553881100631473,0,128.2170000000001,35.73898135466377,42.211086323406285,0.8239341592508584,Density,loose,Density,loose
30000,128.2170000000001,0.05559762113047761,0,128.2170000000001,35.737985846907385,42.20809980013711,0.8239341592508584,PSD,sand,PSD,sand
30030,128.40100000000007,0.055641728723599765,0,128.40100000000007,35.55323921609011,42.205859907685216,0.8239341592508584,Density,dense,Density,dense
30060,128.40100000000007,0.05570053884776263,0,128.40100000000007,35.55224370833373,42.20287338441604,0.8239341592508584,Density,dense,Density,dense
30090,128.462,0.05575934897192551,0,128.462,35.49024820057741,42.199886861146865,0.8239341592508584,PSD,sand,PSD,sand
30120,128.33999999999992,0.05581815909608838,0,128.33999999999992,35.61125269282109,42.19690033787769,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
30150,128.27800000000002,0.055862266689210544,0,128.27800000000002,35.67250606200369,42.194660445425804,0.8239341592508584,PSD,clay,PSD,clay
30180,128.40100000000007,0.055928428078893776,0,128.40100000000007,35.54838611577771,42.19130060674799,0.8239341592508584,Density,loose,Density,loose
30210,128.70600000000013,0.055987238203056656,0,128.70600000000013,35.242390608021246,42.1883140834788,0.8239341592508584,Density,loose,Density,loose
30240,128.58400000000006,0.0560313457961788,0,128.58400000000006,35.36364397720403,42.18607419102693,0.8239341592508584,Density,dense,Density,dense
30270,128.64499999999998,0.05609015592034168,0,128.64499999999998,35.30164846944771,42.18308766775774,0.8239341592508584,Density,dense,Density,dense
30300,128.5229999999999,0.056148966044504554,0,128.5229999999999,35.42265296169139,42.18010114448857,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
30330,128.64499999999998,0.056207776168667435,0,128.64499999999998,35.29965745393493,42.17711462121939,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
30360,128.462,0.05625188376178959,0,128.462,35.48191082311763,42.17487472876751,0.8239341592508584,Density,dense,Density,dense
30390,128.2170000000001,0.05631069388595246,0,128.2170000000001,35.72591531536113,42.171888205498334,0.8239341592508584,Density,dense,Density,dense
30420,128.33999999999992,0.056354801479074616,0,128.33999999999992,35.60216868454401,42.16964831304645,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
30450,128.5229999999999,0.0564136116032375,0,128.5229999999999,35.418173176787626,42.16666178977728,0.8239341592508584,PSD,clay,PSD,clay
30480,128.58400000000006,0.05645771919635964,0,128.58400000000006,35.35642654597018,42.16442189732538,0.8239341592508584,PSD,silt,PSD,silt
30510,128.70600000000013,0.05651652932052252,0,128.70600000000013,35.233431038213716,42.16143537405621,0.8239341592508584,PSD,silt,PSD,silt
30540,128.70600000000013,0.05656798817916504,0,128.70600000000013,35.23255996892688,42.15882216619569,0.8239341592508584,Density,dense,Density,dense
30570,128.95100000000002,0.05662679830332792,0,128.95100000000002,34.986564461170595,42.155835642926505,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
30600,128.76800000000003,0.05670031095853151,0,128.76800000000003,35.16832007647509,42.152102488840036,0.8239341592508584,Density,dense,Density,dense
30630,128.8900000000001,0.056744418551653665,0,128.8900000000001,35.04557344565773,42.149862596388154,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
30660,128.76800000000003,0.05678852614477582,0,128.76800000000003,35.02362313103782,41.718011652528226,0.8239341592508584,Density,loose,Density,loose
30690,128.8900000000001,0.056847336268938696,0,128.8900000000001,35.04383130708404,42.144636180667085,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
30720,128.82899999999995,0.05690614639310158,0,128.82899999999995,34.96064997329436,41.712092179297606,0.8239341592508584,Density,dense,Density,dense
30750,128.8900000000001,0.056964956517264444,0,128.8900000000001,34.89866339442245,41.709132442682304,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
30780,128.82899999999995,0.057023766641427324,0,128.82899999999995,34.958676815550824,41.706172706066994,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
30810,128.76800000000003,0.05706787423454947,0,128.76800000000003,35.01893688139692,41.70395290360551,0.8239341592508584,PSD,sand,PSD,sand
30840,128.58400000000006,0.05712668435871235,0,128.58400000000006,35.20195030252512,41.700993166990195,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
30870,129.13400000000001,0.05719284574839559,0,129.13400000000001,34.650840401294424,41.69766346329797,0.8239341592508584,Density,loose,Density,loose
30900,129.0730000000001,0.057251655872558455,0,129.0730000000001,34.71085382242258,41.694703726682675,0.8239341592508584,Density,loose,Density,loose
30930,128.95100000000002,0.05729576346568061,0,128.95100000000002,34.832113888268815,41.69248392422118,0.8239341592508584,PSD,silt,PSD,silt
30960,128.82899999999995,0.05735457358984349,0,128.82899999999995,34.953127309397125,41.689524187605876,0.8239341592508584,PSD,clay,PSD,clay
30990,128.82899999999995,0.05741338371400636,0,128.82899999999995,34.95214073052535,41.686564450990566,0.8239341592508584,Density,loose,Density,loose
31020,128.82899999999995,0.057457491307128516,0,128.82899999999995,34.95140079637152,41.68434464852909,0.8239341592508584,PSD,silt,PSD,silt
31050,128.8900000000001,0.05751630143129138,0,128.8900000000001,34.889414217499606,41.68138491191378,0.8239341592508584,PSD,sand,PSD,sand
31080,128.82899999999995,0.05757511155545427,0,128.82899999999995,34.94942763862799,41.67842517529848,0.8239341592508584,PSD,silt,PSD,silt
31110,128.70600000000013,0.05763392167961714,0,128.70600000000013,35.07144105975603,41.67546543868316,0.8239341592508584,Density,loose,Density,loose
31140,129.0730000000001,0.05769273180378002,0,129.0730000000001,34.703454480884304,41.67250570206785,0.8239341592508584,PSD,sand,PSD,sand
31170,129.13400000000001,0.057736839396902176,0,129.13400000000001,34.641714546730555,41.67028589960637,0.8239341592508584,Density,dense,Density,dense
31200,128.95100000000002,0.05780300078658541,0,128.95100000000002,34.823604645499806,41.66695619591415,0.8239341592508584,Density,dense,Density,dense
31230,129.0730000000001,0.05784710837970756,0,129.0730000000001,34.70086471134591,41.66473639345268,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
31260,128.8900000000001,0.05790591850387044,0,128.8900000000001,34.88287813247413,41.66177665683737,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
31290,129.25700000000006,0.057964728628033306,0,129.25700000000006,34.5148915536024,41.65881692022206,0.8239341592508584,PSD,silt,PSD,silt
31320,128.82899999999995,0.05800883622115546,0,128.82899999999995,34.94215161944869,41.656597117760576,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
31350,129.13400000000001,0.058067646345318344,0,129.13400000000001,34.636165040576856,41.65363738114527,0.8239341592508584,Density,loose,Density,loose
31380,129.0730000000001,0.05812645646948121,0,129.0730000000001,34.69617846170501,41.650677644529964,0.8239341592508584,Density,loose,Density,loose
31410,128.8900000000001,0.05818526659364409,0,128.8900000000001,34.87819188283323,41.64771790791465,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
31440,129.0730000000001,0.05824407671780696,0,129.0730000000001,34.69420530396147,41.64475817129935,0.8239341592508584,PSD,silt,PSD,silt
31470,128.8900000000001,0.058302886841969846,0,128.8900000000001,34.87621872508969,41.641798434684034,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
31500,129.0730000000001,0.05836169696613271,0,129.0730000000001,34.692232146217926,41.638838698068724,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
31530,129.0730000000001,0.05841315582477522,0,129.0730000000001,34.54841186634015,41.2073778584354,0.8239341592508584,Density,dense,Density,dense
31560,129.0730000000001,0.0584719659489381,0,129.0730000000001,34.690382310833364,41.633289191915026,0.8239341592508584,PSD,sand,PSD,sand
31590,129.25700000000006,0.058530776073100976,0,129.25700000000006,34.50539573196162,41.63032945529972,0.8239341592508584,Density,loose,Density,loose
31620,129.0730000000001,0.05858958619726386,0,129.0730000000001,34.68840915308982,41.62736971868441,0.8239341592508584,Density,loose,Density,loose
31650,129.13400000000001,0.058633693790386014,0,129.13400000000001,34.48374567888843,41.196379296079996,0.8239341592508584,PSD,sand,PSD,sand
31680,129.13400000000001,0.05869250391454888,0,129.13400000000001,34.48276802890128,41.193446346118556,0.8239341592508584,Density,loose,Density,loose
31710,129.0730000000001,0.05875131403871176,0,129.0730000000001,34.68569606119245,41.619230442992304,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
31740,129.3789999999999,0.058824826693915346,0,129.3789999999999,34.37846283760293,41.615530772223174,0.8239341592508584,Density,dense,Density,dense
31770,129.13400000000001,0.0588689342870375,0,129.13400000000001,34.622722903448995,41.613310969761685,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
31800,128.82899999999995,0.05892774441120037,0,128.82899999999995,34.926736324577284,41.610351233146375,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
31830,129.0730000000001,0.058986554535363264,0,129.0730000000001,34.681749745705375,41.607391496531065,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
31860,128.95100000000002,0.059052715925046476,0,128.95100000000002,34.65977992273,41.175482027604744,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
31890,129.13400000000001,0.05909682351816863,0,129.13400000000001,34.61889991032089,41.60184199037737,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
31920,128.76800000000003,0.0591556336423315,0,128.76800000000003,34.841069035252495,41.17034936517223,0.8239341592508584,Density,loose,Density,loose
31950,128.8900000000001,0.059214443766494394,0,128.8900000000001,34.718091385265275,41.16741641521078,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
31980,128.82899999999995,0.05925855135961656,0,128.82899999999995,34.921186818423585,41.59370271468528,0.8239341592508584,Density,loose,Density,loose
32010,129.0730000000001,0.059317361483779425,0,129.0730000000001,34.533380497787775,41.162283752778265,0.8239341592508584,PSD,clay,PSD,clay
32040,129.31799999999998,0.05937617160794229,0,129.31799999999998,34.287402847800735,41.159350802816824,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
32070,129.0730000000001,0.05942027920106445,0,129.0730000000001,34.53166961031027,41.15715109034574,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
32100,129.31799999999998,0.059479089325227316,0,129.31799999999998,34.28569196032323,41.154218140384295,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
32130,129.3789999999999,0.05953789944939021,0,129.3789999999999,34.223714310336156,41.151285190422854,0.8239341592508584,Density,loose,Density,loose
32160,128.8900000000001,0.05959670957355308,0,128.8900000000001,34.71173666034882,41.14835224046142,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
32190,128.8900000000001,0.05966287096323632,0,128.8900000000001,34.71063680411328,41.145052671754804,0.8239341592508584,PSD,silt,PSD,silt
32220,128.95100000000002,0.059721681087399184,0,128.95100000000002,34.648659154126214,41.14211972179336,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
32250,129.1959999999999,0.05978049121156205,0,129.1959999999999,34.402681504139174,41.139186771831916,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
32280,129.25700000000006,0.059839301335724945,0,129.25700000000006,34.340703854151876,41.136253821870476,0.8239341592508584,PSD,sand,PSD,sand
32310,129.0730000000001,0.059883408928847075,0,129.0730000000001,34.52397061666149,41.1340541093994,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
32340,129.3789999999999,0.05994221905300997,0,129.3789999999999,34.216992966674525,41.13112115943796,0.8239341592508584,PSD,silt,PSD,silt
32370,129.50099999999998,0.06000102917717284,0,129.50099999999998,34.09401531668731,41.12818820947653,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
32400,129.25700000000006,0.06005983930133571,0,129.25700000000006,34.33703766670008,41.125255259515086,0.8239341592508584,PSD,clay,PSD,clay
32430,129.1959999999999,0.06011864942549858,0,129.1959999999999,34.39706001671308,41.12232230955364,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
32460,129.3789999999999,0.060162757018620734,0,129.3789999999999,34.21332677922273,41.12012259708257,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
32490,129.1959999999999,0.06022156714278363,0,129.1959999999999,34.395349129235576,41.11718964712113,0.8239341592508584,Density,loose,Density,loose
32520,129.3789999999999,0.06028772853246687,0,129.3789999999999,34.21124927300004,41.11389007841451,0.8239341592508584,PSD,sand,PSD,sand
32550,129.3789999999999,0.060346538656629735,0,129.3789999999999,34.21027162301289,41.11095712845306,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
32580,128.95100000000002,0.06039064624975189,0,128.95100000000002,34.63753838552242,41.108757415981984,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
32610,129.44000000000005,0.06044945637391476,0,129.44000000000005,33.55794957783094,39.336990992907644,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
32640,129.62400000000002,0.060508266498077626,0,129.62400000000002,33.373008833900265,39.334168761115535,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
32670,129.44000000000005,0.06056707662224049,0,129.44000000000005,33.556068089969536,39.331346529323426,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
32700,129.31799999999998,0.06062588674640339,0,129.31799999999998,33.677127346038894,39.3285242975313,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
32730,129.5630000000001,0.06068469687056626,0,129.5630000000001,33.43118660210808,39.325702065739186,0.8239341592508584,PSD,silt,PSD,silt
32760,129.62400000000002,0.06072880446368842,0,129.62400000000002,33.36948104416012,39.32358539189509,0.8239341592508584,PSD,clay,PSD,clay
32790,129.62400000000002,0.060787614587851285,0,129.62400000000002,33.52064325452097,39.77707202297764,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
32820,129.80700000000002,0.06083172218097344,0,129.80700000000002,33.18483474228139,39.318646486258885,0.8239341592508584,PSD,clay,PSD,clay
32850,129.50099999999998,0.060897883570656675,0,129.50099999999998,33.64186150188169,39.77172676505967,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
32880,129.31799999999998,0.06095669369481955,0,129.31799999999998,33.67183566142867,39.31264924370064,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
32910,129.68499999999995,0.061000801287941706,0,129.68499999999995,33.30413010348068,39.31053256985655,0.8239341592508584,Density,dense,Density,dense
32940,129.7460000000001,0.06105961141210457,0,129.7460000000001,33.24218935954983,39.307710338064446,0.8239341592508584,Density,loose,Density,loose
32970,129.86799999999994,0.06110371900522673,0,129.86799999999994,33.119483801601966,39.30559366422036,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
33000,129.62400000000002,0.061177231660430334,0,129.62400000000002,33.36230787168849,39.302065874480206,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
33030,129.44000000000005,0.06122133925355249,0,129.44000000000005,33.54560231374043,39.299949200636114,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
33060,129.31799999999998,0.06128014937771536,0,129.31799999999998,33.6666615698098,39.297126968844005,0.8239341592508584,Density,loose,Density,loose
33090,129.68499999999995,0.061324256970837515,0,129.68499999999995,33.298956011861804,39.29501029499992,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
33120,129.62400000000002,0.06138306709500039,0,129.62400000000002,33.35901526793102,39.2921880632078,0.8239341592508584,PSD,silt,PSD,silt
33150,129.50099999999998,0.061441877219163284,0,129.50099999999998,33.48107452400037,39.28936583141569,0.8239341592508584,Density,loose,Density,loose
33180,129.5630000000001,0.06148598481228541,0,129.5630000000001,33.41836896605221,39.28724915757161,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
